level,unit,#,word,pos,translation,phonetic
4,2,2853,plain,adjective,平淡,pleɪn
4,2,2854,scruffy,adjective,邋遢,ˈskrʌfi
4,2,2855,stylish,adjective,时尚的,ˈstaɪlɪʃ
4,2,2856,care about your appearance,verb,关心你的外表,kɛr əˈbaʊt jʊər əˈpɪrəns
4,2,2857,color your hair,verb,染发,ˈkʌlər jʊər hɛr
4,2,2858,give a friend a makeover,verb,给朋友改头换面,gɪv ə frɛnd ə ˈmæˌkoʊvər
4,2,2859,give someone the chance to (choose a new look),verb,给某人机会（选择新打扮）,gɪv ˈsʌmˌwʌn ðə ʧæns tu (ʧuz ə nu lʊk)
4,2,2860,have similar tastes (in clothes),verb,有相似的口味（穿衣服）,hæv ˈsɪmələr teɪsts (ɪn kloʊðz)
4,2,2861,pay attention to (how you look),verb,注意（你的样子）,peɪ əˈtɛnʃən tu (haʊ ju lʊk)
4,2,2862,wear makeup,verb,化妆,wɛr ˈmeɪˌkʌp
4,2,2863,fit,verb,适合,fɪt
4,2,2864,have a huge selection of,verb,有很多选择,hæv ə hjuʤ səˈlɛkʃən ʌv
4,2,2865,look around before you decide,verb,在决定之前先环顾四周,lʊk əˈraʊnd bɪˈfɔr ju ˌdɪˈsaɪd
4,2,2866,make a good choice,verb,做出一个不错的选择,meɪk ə gʊd ʧɔɪs
4,2,2867,spend money on yourself,verb,花钱在自己身上,spɛnd ˈmʌni ɑn jərˈsɛlf
4,2,2868,try (a jacket) on,verb,试穿,traɪ (ə ˈʤækət) ɑn
4,2,2869,as little ... as,comparison,少...,æz ˈlɪtəl ... æz
4,2,2870,just as ... as,comparison,就像...一样,ʤʌst æz ... æz
4,2,2871,(not) as ... as,comparison,（不是）...,(nɑt) æz ... æz
4,2,2872,(not) as many ... as,comparison,（不）...,(nɑt) æz ˈmɛni ... æz
4,2,2873,(not) as much as,comparison,（不）,(nɑt) æz mʌʧ æz
4,2,2874,(not) as much ... as,comparison,（不）...,(nɑt) æz mʌʧ ... æz
4,2,2875,do all the tourist things,verb,做所有的旅游事情,du ɔl ðə ˈtʊrəst θɪŋz
4,2,2876,explore,verb,探索,ɪkˈsplɔr
4,2,2877,have a big collection of books,verb,有很多书,hæv ə bɪg kəˈlɛkʃən ʌv bʊks
4,2,2878,have broad tastes in music/food/books,verb,在音乐/美食/书籍方面有广泛的品味,hæv brɔd teɪsts ɪn ˈmjuzɪk/fud/bʊks
4,2,2879,know everything,verb,知道一切,noʊ ˈɛvriˌθɪŋ
4,2,2880,put thought into something,verb,把思想变成东西,pʊt θɔt ˈɪntu ˈsʌmθɪŋ
4,2,2881,see the sights,verb,看景点,si ðə saɪts
4,2,2882,"Overall, I think ...",expression,总的来说，我认为...,"ˈoʊvəˌrɔl, aɪ θɪŋk ..."
4,3,2883,festival,noun,节,ˈfɛstəvəl
4,3,2884,folk music,noun,民间音乐,foʊk ˈmjuzɪk
4,3,2885,handicrafts,noun,手工艺品,ˈhændiˌkræfts
4,3,2886,manners,noun,举止,ˈmænərz
4,3,2887,national anthem,noun,国歌,ˈnæʃənəl ˈænθəm
4,3,2888,national costume,noun,民族服装,ˈnæʃənəl kɑˈstum
4,3,2889,national sport,noun,民族体育,ˈnæʃənəl spɔrt
4,3,2890,proverb,noun,谚语,ˈprɑvərb
4,3,2891,symbol,noun,符号,ˈsɪmbəl
4,3,2892,typical dish,noun,典型的菜,ˈtɪpəkəl dɪʃ
4,3,2893,acceptable,adjective,可以接受的,ækˈsɛptəbəl
4,3,2894,appropriate,adjective,适当的,əˈproʊpriət
4,3,2895,customary,adjective,习惯,ˈkʌstəˌmɛri
4,3,2896,impolite,adjective,不礼貌,ɪmpəˌlaɪt
4,3,2897,inappropriate,adjective,不当,ˌɪnəˈproʊpriɪt
4,3,2898,polite,adjective,有礼貌,pəˈlaɪt
4,3,2899,rude,adjective,无礼,rud
4,3,2900,traditional,adjective,传统的,trəˈdɪʃənəl
4,3,2901,be carved out of (ice),verb,用（冰）雕刻出来,bi kɑrvd aʊt ʌv (aɪs)
4,3,2902,be exported,verb,出口,bi ɪkˈspɔrtəd
4,3,2903,be held,verb,举行,bi hɛld
4,3,2904,be made into (jewelry),verb,被制成（珠宝）,bi meɪd ˈɪntu (ˈʤuəlri)
4,3,2905,be made locally,verb,在本地制作,bi meɪd ˈloʊkəli
4,3,2906,be made of (gold / silver),verb,由（金/银）制成,bi meɪd ʌv (goʊld / ˈsɪlvər)
4,3,2907,be made out of (wood),verb,用（木头）做成,bi meɪd aʊt ʌv (wʊd)
4,3,2908,be made with (rice / vegetables),verb,用（大米/蔬菜）制成,bi meɪd wɪð (raɪs / ˈvɛʤtəbəlz)
4,3,2909,be painted by hand,verb,用手涂,bi ˈpeɪntəd baɪ hænd
4,3,2910,be served with (hot sauce),verb,配以（辣酱）,bi sɜrvd wɪð (hɑt sɔs)
4,3,2911,be sold all over the world,verb,销往世界各地,bi soʊld ɔl ˈoʊvər ðə wɜrld
4,3,2912,bargain with street vendors,verb,与街头小贩讨价还价,ˈbɑrgən wɪð strit ˈvɛndərz
4,3,2913,cut in line,verb,插队,kʌt ɪn laɪn
4,3,2914,have an argument,verb,吵架,hæv ən ˈɑrgjəmənt
4,3,2915,hold hands in public,verb,在公共场合牵手,hoʊld hændz ɪn ˈpʌblɪk
4,3,2916,keep your voice down,verb,保持声音低沉,kip jʊər vɔɪs daʊn
4,3,2917,point at people,verb,指向人,pɔɪnt æt ˈpipəl
4,3,2918,show affection in public,verb,在公共场合表达爱意,ʃoʊ əˈfɛkʃən ɪn ˈpʌblɪk
4,3,2919,stand too close to people,verb,太靠近人,stænd tu kloʊs tu ˈpipəl
4,3,2920,stare at a person,verb,盯着一个人,stɛr æt ə ˈpɜrsən
4,3,2921,take (your shoes) off,verb,脱鞋,teɪk (jʊər ʃuz) ɔf
4,3,2922,tip a cab driver,verb,给出租车司机小费,tɪp ə kæb ˈdraɪvər
4,3,2923,wait your turn,verb,轮到你了,weɪt jʊər tɜrn
4,3,2924,walk around barefoot,verb,赤脚走动,wɔk əˈraʊnd ˈbɛrˌfʊt
4,3,2925,ask for a box for leftovers,verb,索要剩饭的盒子,æsk fɔr ə bɑks fɔr ˈlɛfˌtoʊvərz
4,3,2926,give/ leave a tip,verb,给/给小费,gɪv/ liv ə tɪp
4,3,2927,take a friend with you,verb,带你一个朋友,teɪk ə frɛnd wɪð ju
4,3,2928,take a phone call during dinner,verb,晚餐时打个电话,teɪk ə foʊn kɔl ˈdʊrɪŋ ˈdɪnər
4,3,2929,talk with your mouth full,verb,满嘴说话,tɔk wɪð jʊər maʊθ fʊl
4,3,2930,(not) show up at all,verb,压根儿（不）出席,(nɑt) ʃoʊ ʌp æt ɔl
4,3,2931,feel homesick,verb,感到想家,fil ˈhoʊmˌsɪk
4,3,2932,go back home,verb,回到家,goʊ bæk hoʊm
4,3,2933,have a curfew,verb,有宵禁,hæv ə ˈkɜrfju
4,3,2934,remind you of home,verb,让你想起家,riˈmaɪnd ju ʌv hoʊm
4,3,2935,bow,verb,弓,baʊ
4,3,2936,kiss,verb,吻,kɪs
4,3,2937,shake hands,verb,握手,ʃeɪk hændz
4,3,2938,shook / shaken (shake),verb,摇动,ʃʊk / ˈʃeɪkən (ʃeɪk)
4,3,2939,abroad,adverb,国外,əˈbrɔd
4,3,2940,absolutely,adverb,绝对,ˌæbsəˈlutli
4,3,2941,certainly,adverb,当然,ˈsɜrtənli
4,3,2942,definitely,adverb,肯定的,ˈdɛfənətli
4,3,2943,honestly,adverb,老实说,ˈɑnəstli
4,3,2944,just,adverb,只是,ʤʌst
4,3,2945,locally,adverb,本地的,ˈloʊkəli
4,3,2946,of course,adverb,当然,ʌv kɔrs
4,3,2947,(from) all over the world,expression,（来自）世界各地,(frʌm) ɔl ˈoʊvər ðə wɜrld
4,3,2948,"In fact, ...",expression,事实上， ...,"ɪn fækt, ..."
4,3,2949,"To be honest, ...",expression,老实说 ， ...,"tu bi ˈɑnəst , ..."
4,3,2950,"To tell you the truth , ...",expression,实话告诉你 ， ...,"tu tɛl ju ðə truθ , ..."
4,4,2951,extrovert,noun,外向的,ˈɛkstrəˌvɜrt
4,4,2952,introvert,noun,性格内向,ˈɪntroʊˌvɜrt
4,4,2953,party person,noun,派对人,ˈpɑrti ˈpɜrsən
4,4,2954,people person,noun,人,ˈpipəl ˈpɜrsən
4,4,2955,social animal,noun,社会动物,ˈsoʊʃəl ˈænəməl
4,4,2956,barbecue,noun,烧烤,ˈbɑrbɪˌkju
4,4,2957,family reunion,noun,家庭团聚,ˈfæməli riˈunjən
4,4,2958,fancy wedding,noun,花式婚礼,ˈfænsi ˈwɛdɪŋ
4,4,2959,surprise party,noun,惊喜派对,sərˈpraɪz ˈpɑrti
4,4,2960,wedding reception,noun,婚宴,ˈwɛdɪŋ rɪˈsɛpʃən
4,4,2961,ambitious,noun,雄心勃勃的,æmˈbɪʃəs
4,4,2962,be supposed to,verb,应该,bi səˈpoʊzd tu
4,4,2963,was / were going to,verb,原本打算,wʌz / wɜr ˈgoʊɪŋ tu
4,4,2964,was / were supposed to,verb,是/应该,wʌz / wɜr səˈpoʊzd tu
4,4,2965,get around to (buying a gift),phrasal verb,四处逛逛（买礼物）,gɛt əˈraʊnd tu (ˈbaɪɪŋ ə gɪft)
4,4,2966,get away with (wearing jeans),phrasal verb,逃脱（穿牛仔裤的）后果,gɛt əˈweɪ wɪð (ˈwɛrɪŋ ʤinz)
4,4,2967,get off work early,phrasal verb,早点下班,gɛt ɔf wɜrk ˈɜrli
4,4,2968,get out of (an invitation),phrasal verb,离开（邀请）,gɛt aʊt ʌv (ən ˌɪnvɪˈteɪʃən)
4,4,2969,get out of (going to a party),phrasal verb,脱身（不用参加聚会）,gɛt aʊt ʌv (ˈgoʊɪŋ tu ə ˈpɑrti)
4,4,2970,get over (feeling embarrassed),phrasal verb,不再（觉得尴尬）,gɛt ˈoʊvər (ˈfilɪŋ ɪmˈbɛrəst)
4,4,2971,get over (an argument),phrasal verb,不再计较（某争论）,gɛt ˈoʊvər (ən ˈɑrgjəmənt)
4,4,2972,get through (an event),phrasal verb,通过（某事件）,gɛt θru (ən ɪˈvɛnt)
4,4,2973,get going,phrasal verb,出发,gɛt ˈgoʊɪŋ
4,4,2974,get home,phrasal verb,回家,gɛt hoʊm
4,4,2975,get ready at the last minute,phrasal verb,在最后一刻做好准备,gɛt ˈrɛdi æt ðə læst ˈmɪnət
4,4,2976,get the feeling that ...,phrasal verb,感到...,gɛt ðə ˈfilɪŋ ðæt ...
4,4,2977,get to know,phrasal verb,认识,gɛt tu noʊ
4,4,2978,get used to (dressing up),phrasal verb,习惯（穿戴正式）,gɛt juzd tu (ˈdrɛsɪŋ ʌp)
4,4,2979,call a meeting,verb,召开会议,kɔl ə ˈmitɪŋ
4,4,2980,cancel plans,verb,取消计划,ˈkænsəl plænz
4,4,2981,celebrate your birthday,verb,庆祝你的生日,ˈsɛləˌbreɪt jʊər ˈbɜrθˌdeɪ
4,4,2982,come and get someone,verb,来找人,kʌm ænd gɛt ˈsʌmˌwʌn
4,4,2983,dress up (for a fancy wedding),verb,（为一场华丽的婚礼）穿戴正式,drɛs ʌp (fɔr ə ˈfænsi ˈwɛdɪŋ)
4,4,2984,find it hard to (get through the day),verb,很难（度过一天）,faɪnd ɪt hɑrd tu (gɛt θru ðə deɪ)
4,4,2985,give / throw a party,verb,开个晚会,gɪv / θroʊ ə ˈpɑrti
4,4,2986,hurry,verb,匆忙,ˈhɜri
4,4,2987,look forward to something,verb,期待某事,lʊk ˈfɔrwərd tu ˈsʌmθɪŋ
4,4,2988,make something / anything,verb,做某事,meɪk ˈsʌmθɪŋ / ˈɛniˌθɪŋ
4,4,2989,special,verb,特别,ˈspɛʃəl
4,4,2990,stay out late,verb,待在外面,steɪ aʊt leɪt
4,4,2991,tell a white lie (to get out of an invitation),verb,（为了摆脱某个邀请）撒白色谎言,tɛl ə waɪt laɪ (tu gɛt aʊt ʌv ən ˌɪnvɪˈteɪʃən)
4,4,2992,walk in late,verb,迟到,wɔk ɪn leɪt
4,4,2993,wear formal clothes,verb,穿正式的衣服,wɛr ˈfɔrməl kloʊðz
4,4,2994,be good at small talk,verb,善于闲聊,bi gʊd æt smɔl tɔk
4,4,2995,be the center of attention,verb,成为关注的中心,bi ðə ˈsɛntər ʌv əˈtɛnʃən
4,4,2996,engage in chitchat,verb,参加闲谈,ɛnˈgeɪʤ ɪn ˈʧɪtˌʧæt
4,4,2997,keep a low profile,verb,保持低调,kip ə loʊ ˈproʊˌfaɪl
4,4,2998,talk one on one,verb,一对一交谈,tɔk wʌn ɑn wʌn
4,4,2999,think of yourself as a social animal / an individual,verb,将自己视为社交动物/个人,θɪŋk ʌv jərˈsɛlf æz ə ˈsoʊʃəl ˈænəməl / ən ˌɪndəˈvɪʤəwəl
4,4,3000,work your way up (in an organization),verb,（在组织中）攀升,wɜrk jʊər weɪ ʌp (ɪn ən ˌɔrgənəˈzeɪʃən)
4,4,3001,anyway,adverb,无论如何,ˈɛniˌweɪ
4,4,3002,instead,adverb,代替,ɪnˈstɛd
4,4,3003,somehow,adverb,不知何故,ˈsʌmˌhaʊ
4,4,3004,as,conjunction,如,æz
4,4,3005,anyone in particular,expression,特别是任何人,ˈɛniˌwʌn ɪn pərˈtɪkjələr
4,4,3006,at the last minute,expression,在最后一分钟,æt ðə læst ˈmɪnət
4,4,3007,"By the way, ...",expression,顺便说说， ...,"baɪ ðə weɪ, ..."
4,5,3008,armed robbery,noun,持械抢劫,ɑrmd ˈrɑbəri
4,5,3009,burglary,noun,入室盗窃,ˈbɜrgləri
4,5,3010,cyber crime,noun,网络犯罪,ˈsaɪbər kraɪm
4,5,3011,graffiti,noun,涂鸦,grəˈfiti
4,5,3012,jaywalking,noun,乱穿马路,ˈʤeɪˌwɔkɪŋ
4,5,3013,kidnapping,noun,绑架,ˈkɪdˌnæpɪŋ
4,5,3014,killing,noun,杀人,ˈkɪlɪŋ
4,5,3015,minor offense,noun,轻罪,ˈmaɪnər əˈfɛns
4,5,3016,murder,noun,谋杀,ˈmɜrdər
4,5,3017,robbery,noun,抢劫,ˈrɑbəri
4,5,3018,shoplifting,noun,入店行窃,ˈʃɑˌplɪftɪŋ
4,5,3019,speeding,noun,超速,ˈspidɪŋ
4,5,3020,stealing,noun,偷,ˈstilɪŋ
4,5,3021,vandalism,noun,破坏行为,ˈvændəlɪzəm
4,5,3022,white-collar crime,noun,白领犯罪,waɪt-ˈkɑlər kraɪm
4,5,3023,deterrent,noun,威慑,dɪˈtɜrrənt
4,5,3024,invasion of privacy,noun,侵犯隐私,ɪnˈveɪʒən ʌv ˈpraɪvəsi
4,5,3025,metal detector,noun,金属探测器,ˈmɛtəl dɪˈtɛktər
4,5,3026,security camera,noun,监视器,sɪˈkjʊrəti ˈkæmərə
4,5,3027,community service,noun,社区服务,kəmˈjunəti ˈsɜrvəs
4,5,3028,complex issue,noun,复杂的问题,ˈkɑmplɛks ˈɪʃu
4,5,3029,fine,noun,精细,faɪn
4,5,3030,life in prison,noun,监狱生活,laɪf ɪn ˈprɪzən
4,5,3031,penalty,noun,罚款,ˈpɛnəlti
4,5,3032,burglar,noun,防盗,ˈbɜrglər
4,5,3033,jaywalker,noun,穿行者,ˈʤeɪˌwɔkər
4,5,3034,kidnapper,noun,绑匪,ˈkɪdˌnæpər
4,5,3035,murderer,noun,凶手,ˈmɜrdərər
4,5,3036,robber,noun,强盗,ˈrɑbər
4,5,3037,shoplifter,noun,扒手,ˈʃɑˌplɪftər
4,5,3038,vandal,noun,破坏者,ˈvændəl
4,5,3039,intrusive,noun,侵入性,ɪnˈtrusɪv
4,5,3040,responsible,noun,负责任的,riˈspɑnsəbəl
4,5,3041,R-rated (movie),noun,R级（电影）,ɑr-ˈreɪtəd (ˈmuvi)
4,5,3042,again and again,noun,一次又一次,əˈgɛn ænd əˈgɛn
4,5,3043,altogether,noun,共,ˌɔltəˈgɛðər
4,5,3044,at some point,noun,在某一点,æt sʌm pɔɪnt
4,5,3045,basically,noun,基本上,ˈbeɪsɪkli
4,5,3046,far too,noun,太远了,fɑr tu
4,5,3047,relatively,noun,相对,ˈrɛlətɪvli
4,5,3048,severely,noun,严重,səˈvɪrli
4,5,3049,strictly,noun,严格地,ˈstrɪktli
4,5,3050,could be (changed),verb,可以（更改）,kʊd bi (ʧeɪnʤd)
4,5,3051,have to be (done),verb,必须（完成）,hæv tu bi (dʌn)
4,5,3052,must be (done),verb,必须完成）,mʌst bi (dʌn)
4,5,3053,ought to be (changed),verb,应该（更改）,ɔt tu bi (ʧeɪnʤd)
4,5,3054,should be (banned),verb,应该被禁止）,ʃʊd bi (bænd)
4,5,3055,shouldn't be (allowed),verb,不应（允许）,ˈʃʊdənt bi (əˈlaʊd)
4,5,3056,get (caught),verb,被抓到）,gɛt (kɑt)
4,5,3057,get (robbed),verb,被（抢）,gɛt (rɑbd)
4,5,3058,ban a movie,verb,禁止看电影,bæn ə ˈmuvi
4,5,3059,be against the law,verb,违法,bi əˈgɛnst ðə lɔ
4,5,3060,pass a law,verb,通过法律,pæs ə lɔ
4,5,3061,get hurt,verb,受伤,gɛt hɜrt
4,5,3062,get killed,verb,被杀,gɛt kɪld
4,5,3063,get robbed,verb,被抢,gɛt rɑbd
4,5,3064,caught / caught (catch),verb,抓,kɑt / kɑt (kæʧ)
4,5,3065,stole / stolen (steal),verb,偷,stoʊl / ˈstoʊlən (stil)
4,5,3066,be allowed to (vote at 18),verb,允许（18岁时投票）,bi əˈlaʊd tu (voʊt æt 18)
4,5,3067,be encouraged to (vote),verb,鼓励（投票）,bi ɛnˈkɜrɪʤd tu (voʊt)
4,5,3068,be given your freedom,verb,被赋予自由,bi ˈgɪvən jʊər ˈfridəm
4,5,3069,be made to (vote),verb,被投票,bi meɪd tu (voʊt)
4,5,3070,engage in (new activities),verb,参加（新活动）,ɛnˈgeɪʤ ɪn (nu ækˈtɪvətiz)
4,5,3071,get involved in an accident,verb,参与事故,gɛt ɪnˈvɑlvd ɪn ən ˈæksədənt
4,5,3072,learn from your mistakes,verb,从错误中学习,lɜrn frʌm jʊər mɪsˈteɪks
4,5,3073,manage your own finances,verb,管理自己的财务,ˈmænəʤ jʊər oʊn fɪˈnænsɪz
4,5,3074,quit school,verb,退学,kwɪt skul
4,5,3075,raise the age limit,verb,提高年龄限制,reɪz ði eɪʤ ˈlɪmət
4,5,3076,raise the legal age (for),verb,提高法定年龄,reɪz ðə ˈligəl eɪʤ (fɔr)
4,5,3077,skip school,verb,跳过学校,skɪp skul
4,5,3078,turn 18,verb,18岁,tɜrn 18
4,5,3079,break into (a home),verb,闯入（家）,breɪk ˈɪntu (ə hoʊm)
4,5,3080,cause an accident,verb,造成事故,kɑz ən ˈæksədənt
4,5,3081,commit armed robbery,verb,持械抢劫,kəˈmɪt ɑrmd ˈrɑbəri
4,5,3082,have a gun without a license,verb,持枪无证,hæv ə gʌn wɪˈθaʊt ə ˈlaɪsəns
4,5,3083,just cross the street anywhere,verb,横穿马路在任何地方,ʤʌst krɔs ðə strit ˈɛniˌwɛr
4,5,3084,kidnap someone,verb,绑架某人,ˈkɪdˌnæp ˈsʌmˌwʌn
4,5,3085,kill someone,verb,杀人,kɪl ˈsʌmˌwʌn
4,5,3086,rob a person,verb,抢一个人,rɑb ə ˈpɜrsən
4,5,3087,speed,verb,速度,spid
4,5,3088,steal from a company,verb,从公司偷东西,stil frʌm ə ˈkʌmpəni
4,5,3089,take someone captive,verb,俘虏某人,teɪk ˈsʌmˌwʌn ˈkæptɪv
4,5,3090,be / get arrested for (jaywalking),verb,因（横穿马路）而被逮捕。,bi / gɛt əˈrɛstəd fɔr (ˈʤeɪˌwɔkɪŋ)
4,5,3091,arrest someone for ...,verb,因...逮捕某人,əˈrɛst ˈsʌmˌwʌn fɔr ...
4,5,3092,be / get caught (shoplifting),verb,因（入店行窃）被抓,bi / gɛt kɑt (ˈʃɑˌplɪftɪŋ)
4,5,3093,catch someone (shoplifting),verb,逮住（入店行窃的）人,kæʧ ˈsʌmˌwʌn (ˈʃɑˌplɪftɪŋ)
4,5,3094,be / get enforced,verb,被执行,bi / gɛt ɛnˈfɔrst
4,5,3095,enforce a law,verb,执行某个法律,ɛnˈfɔrs ə lɔ
4,5,3096,be / get stopped for speeding,verb,因为超速被叫停,bi / gɛt stɑpt fɔr ˈspidɪŋ
4,5,3097,stop a driver for speeding,verb,阻止驾驶员超速行驶,stɑp ə ˈdraɪvər fɔr ˈspidɪŋ
4,5,3098,be in favor of security cameras,verb,支持安全摄像机,bi ɪn ˈfeɪvər ʌv sɪˈkjʊrəti ˈkæmərəz
4,5,3099,be recorded,verb,被记录,bi rəˈkɔrdəd
4,5,3100,give (someone) a false sense of security,verb,给（某人）一种错误的安全感,gɪv (ˈsʌmˌwʌn) ə fɔls sɛns ʌv sɪˈkjʊrəti
4,5,3101,prevent accidents,verb,预防事故,prɪˈvɛnt ˈæksədənts
4,5,3102,put (police) on the streets,verb,在街上配置（警察）,pʊt (pəˈlis) ɑn ðə strits
4,5,3103,reduce crime,verb,减少犯罪,rəˈdus kraɪm
4,5,3104,solve a crime,verb,解决犯罪,sɑlv ə kraɪm
4,5,3105,be / get convicted of a crime,verb,被定罪,bi / gɛt kənˈvɪktəd ʌv ə kraɪm
4,5,3106,be / get fined for speeding,verb,因超速而被罚款,bi / gɛt faɪnd fɔr ˈspidɪŋ
4,5,3107,be / get punished severely,verb,被严惩,bi / gɛt ˈpʌnɪʃt səˈvɪrli
4,5,3108,be / get sentenced to life in prison,verb,被判处无期徒刑,bi / gɛt ˈsɛntənst tu laɪf ɪn ˈprɪzən
4,5,3109,be / get sent to prison (for 15 years),verb,被判处入狱（15年）,bi / gɛt sɛnt tu ˈprɪzən (fɔr 15 jɪrz)
4,5,3110,be put on probation,verb,缓刑,bi pʊt ɑn proʊˈbeɪʃən
4,5,3111,clean up (graffiti),verb,清理（​​涂鸦）,klin ʌp (grəˈfiti)
4,5,3112,go to jail / prison,verb,去监狱,goʊ tu ʤeɪl / ˈprɪzən
4,5,3113,hold someone responsible,verb,使某人负责,hoʊld ˈsʌmˌwʌn riˈspɑnsəbəl
4,5,3114,lose your (driver's) license,verb,吊销（驾驶）执照,luz jʊər (ˈdraɪvərz) ˈlaɪsəns
4,5,3115,pay for the damage,verb,赔偿损失,peɪ fɔr ðə ˈdæməʤ
4,6,3116,bride,noun,新娘,braɪd
4,6,3117,husband-to-be,noun,准丈夫,ˈhʌzbənd-tu-bi
4,6,3118,soulmate,noun,知己,ˈsoʊl.meɪt
4,6,3119,unmarried man,noun,光棍儿,ənˈmɛrid mən
4,6,3120,unmarried woman,noun,未婚的女人,ənˈmɛrid ˈwʊmən
4,6,3121,wife-to-be,noun,准老婆,waɪf-tu-bi
4,6,3122,bad dream,noun,噩梦,bæd drim
4,6,3123,insomnia,noun,失眠,ɪnˈsɑmniə
4,6,3124,nightmare,noun,恶梦,ˈnaɪtˌmɛr
4,6,3125,recurring dream,noun,重复的梦想,rɪˈkɜrɪŋ drim
4,6,3126,talking in your sleep,noun,睡梦中说话,ˈtɔkɪŋ ɪn jʊər slip
4,6,3127,chess,noun,棋,ʧɛs
4,6,3128,forum,noun,论坛,ˈfɔrəm
4,6,3129,close (friend),adjective,密友）,kloʊs (frɛnd)
4,6,3130,colorful (characters),adjective,（性格）多彩,ˈkʌlərfəl (ˈkærɪktərz)
4,6,3131,crazy,adjective,疯,ˈkreɪzi
4,6,3132,silly,adjective,愚蠢,ˈsɪli
4,6,3133,strange,adjective,奇怪,streɪnʤ
4,6,3134,superstitious,adjective,迷信的,ˌsupərˈstɪʃəs
4,6,3135,weird,adjective,奇怪的,wɪrd
4,6,3136,appear out of nowhere,verb,突然出现,əˈpɪr aʊt ʌv ˈnoʊˌwɛr
4,6,3137,call out of the blue,verb,突如其来,kɔl aʊt ʌv ðə blu
4,6,3138,run into (an old friend),verb,碰到（一个老朋友）,rʌn ˈɪntu (ən oʊld frɛnd)
4,6,3139,unexpectedly,verb,不料,ˌʌnɪkˈspɛktɪdli
4,6,3140,experience telepathy,verb,体验心灵感应,ɪkˈspɪriəns təˈlɛpəθi
4,6,3141,have déjà vu,verb,有déjàvu,hæv diéʤeɪà vu
4,6,3142,read someone's mind,verb,读某人的想法,rid ˈsʌmˌwʌnz maɪnd
4,6,3143,see a UFO (unidentified flying object) in the sky,verb,看到天空中的不明飞行物,si ə ju-ɛf-oʊ (ˌʌnaɪˈdɛntəˌfaɪd ˈflaɪɪŋ ˈɑbʤɛkt) ɪn ðə skaɪ
4,6,3144,tell what someone is thinking,verb,告诉某人在想什么,tɛl wʌt ˈsʌmˌwʌn ɪz ˈθɪŋkɪŋ
4,6,3145,swept / swept (sweep),verb,扫过,swɛpt / swɛpt (swip)
4,6,3146,believe in (superstitions),verb,相信（迷信）,bɪˈliv ɪn (ˌsupərˈstɪʃənz)
4,6,3147,come into money,verb,赚钱,kʌm ˈɪntu ˈmʌni
4,6,3148,disappear,verb,消失,ˌdɪsəˈpɪr
4,6,3149,dream of (a snake),verb,梦见（蛇）,drim ʌv (ə sneɪk)
4,6,3150,find a four-leaf clover,verb,找到四叶草,faɪnd ə fɔr-lif ˈkloʊvər
4,6,3151,make your own (good) luck,verb,创造自己的（好）运气,meɪk jʊər oʊn (gʊd) lʌk
4,6,3152,pick (coins) up,verb,捡（硬币）,pɪk (kɔɪnz) ʌp
4,6,3153,put (clothes) on inside out,verb,由内而外,pʊt (kloʊðz) ɑn ɪnˈsaɪd aʊt
4,6,3154,put shoes on the table,verb,把鞋子放在桌子上,pʊt ʃuz ɑn ðə ˈteɪbəl
4,6,3155,see a crow in the morning,verb,早上看到一只乌鸦,si ə kroʊ ɪn ðə ˈmɔrnɪŋ
4,6,3156,sweep over someone's feet,verb,扫过某人的脚,swip ˈoʊvər ˈsʌmˌwʌnz fit
4,6,3157,with a broom,verb,用扫帚,wɪð ə brum
4,6,3158,throw salt over your shoulder,verb,把盐撒在肩膀上,θroʊ sɔlt ˈoʊvər jʊər ˈʃoʊldər
4,6,3159,walk under a ladder,verb,在梯子下走,wɔk ˈʌndər ə ˈlædər
4,6,3160,become a member of (a club),verb,成为（俱乐部）的成员,bɪˈkʌm ə ˈmɛmbər ʌv (ə klʌb)
4,6,3161,get in touch (with),verb,取得联系,gɛt ɪn tʌʧ (wɪð)
4,6,3162,get / receive someone's mail,verb,接收/接收某人的邮件,gɛt / rəˈsiv ˈsʌmˌwʌnz meɪl
4,6,3163,have a chance (to go somewhere),verb,有机会（去某个地方）,hæv ə ʧæns (tu goʊ ˈsʌmˌwɛr)
4,6,3164,have company,verb,有公司,hæv ˈkʌmpəni
4,6,3165,hear from someone,verb,听到某人的声音,hir frʌm ˈsʌmˌwʌn
4,6,3166,set up camp,verb,设立营,sɛt ʌp kæmp
4,6,3167,show up (at a restaurant),verb,（在餐厅）出现,ʃoʊ ʌp (æt ə ˈrɛstəˌrɑnt)
4,6,3168,be afraid of the dark,verb,害怕黑暗,bi əˈfreɪd ʌv ðə dɑrk
4,6,3169,come true,verb,成真,kʌm tru
4,6,3170,have a nightmare,,做噩梦,hæv ə ˈnaɪtˌmɛr
4,6,3171,just,adverb,只是,ʤʌst
4,6,3172,unexpectedly,adverb,不料,ˌʌnɪkˈspɛktɪdli
4,6,3173,after (seeing),time expression,（见了）之后,ˈæftər (ˈsiɪŋ)
4,6,3174,before (starting),time expression,在开始之前,bɪˈfɔr (ˈstɑrtɪŋ)
4,6,3175,soon after (arriving),time expression,（到达）之后不久,sun ˈæftər (əˈraɪvɪŋ)
4,6,3176,occasionally,frequency expression,偶尔,əˈkeɪʒənəli
4,6,3177,all her married life,expression,她所有的婚姻生活,ɔl hɜr ˈmɛrid laɪf
